order_id,user_id,restaurant_id,order_timestamp,total_amount
ORD18346,U86,R119,2026-04-17 14:44:00,305
ORD18347,U154,R108,2026-04-17 18:37:00,168
ORD18348,U245,R179,2026-04-17 18:57:00,572
ORD18349,U642,R120,2026-04-17 12:37:00,658
ORD18350,U527,R55,2026-04-17 12:13:00,170
ORD18351,U826,R60,2026-04-17 19:08:00,211
ORD18352,U498,R24,2026-04-17 14:10:00,772
ORD18353,U282,R133,2026-04-17 17:17:00,338
ORD18354,U321,R28,2026-04-17 10:20:00,388
ORD18355,U610,R118,2026-04-17 16:22:00,182
ORD18356,U267,R85,2026-04-17 13:32:00,633
ORD18357,U16,R92,2026-04-17 11:32:00,111
ORD18358,U307,R91,2026-04-17 11:28:00,647
ORD18359,U872,R182,2026-04-17 15:41:00,536
ORD18360,U679,R93,2026-04-17 13:03:00,115
ORD18361,U571,R108,2026-04-17 16:56:00,262
ORD18362,U518,R147,2026-04-17 10:41:00,599
ORD18363,U19,R82,2026-04-17 15:40:00,418
ORD18364,U923,R118,2026-04-17 18:42:00,749
ORD18365,U474,R152,2026-04-17 17:50:00,498
ORD18366,U308,R95,2026-04-17 16:27:00,320
ORD18367,U782,R94,2026-04-17 11:13:00,643
ORD18368,U984,R3,2026-04-17 10:00:00,724
ORD18369,U896,R96,2026-04-17 15:51:00,228
ORD18370,U478,R16,2026-04-17 19:41:00,688
ORD18371,U666,R50,2026-04-17 11:40:00,118
ORD18372,U224,R36,2026-04-17 19:18:00,126
ORD18373,U484,R197,2026-04-17 15:20:00,174
ORD18374,U264,R43,2026-04-17 17:44:00,487
ORD18375,U428,R32,2026-04-17 14:37:00,596
ORD18376,U30,R4,2026-04-17 10:26:00,292
ORD18377,U335,R117,2026-04-17 10:34:00,454
ORD18378,U35,R59,2026-04-17 11:30:00,499
ORD18379,U232,R67,2026-04-17 11:51:00,261
ORD18380,U814,R3,2026-04-17 14:46:00,220
ORD18381,U376,R41,2026-04-17 11:25:00,612
ORD18382,U603,R21,2026-04-17 16:41:00,399
ORD18383,U25,R103,2026-04-17 14:23:00,324
ORD18384,U298,R46,2026-04-17 19:52:00,126
ORD18385,U354,R109,2026-04-17 18:50:00,188
ORD18386,U342,R108,2026-04-17 17:28:00,375
ORD18387,U336,R14,2026-04-17 17:33:00,199
ORD18388,U826,R113,2026-04-17 11:25:00,623
ORD18389,U27,R136,2026-04-17 14:38:00,178
ORD18390,U332,R152,2026-04-17 18:13:00,690
ORD18391,U573,R55,2026-04-17 14:53:00,751
ORD18392,U806,R157,2026-04-17 11:19:00,271
ORD18393,U139,R124,2026-04-17 17:20:00,698
ORD18394,U212,R68,2026-04-17 13:45:00,369
ORD18395,U772,R155,2026-04-17 19:22:00,275
ORD18396,U83,R9,2026-04-17 14:29:00,402
ORD18397,U608,R139,2026-04-17 13:06:00,795
ORD18398,U947,R6,2026-04-17 11:02:00,730
ORD18399,U575,R6,2026-04-17 14:57:00,190
ORD18400,U992,R145,2026-04-17 10:56:00,594
ORD18401,U262,R14,2026-04-17 18:32:00,731
ORD18402,U624,R80,2026-04-17 12:45:00,760
ORD18403,U285,R151,2026-04-17 17:35:00,500
ORD18404,U484,R56,2026-04-17 17:46:00,577
ORD18405,U847,R165,2026-04-17 13:59:00,204
ORD18406,U954,R105,2026-04-17 14:14:00,109
ORD18407,U53,R74,2026-04-17 11:33:00,773
ORD18408,U219,R113,2026-04-17 18:29:00,475
ORD18409,U445,R116,2026-04-17 12:07:00,182
ORD18410,U154,R103,2026-04-17 11:37:00,329
ORD18411,U372,R169,2026-04-17 11:46:00,332
ORD18412,U950,R64,2026-04-17 12:14:00,301
ORD18413,U597,R159,2026-04-17 12:46:00,640
ORD18414,U867,R52,2026-04-17 11:03:00,277
ORD18415,U911,R97,2026-04-17 15:52:00,433
ORD18416,U657,R107,2026-04-17 13:00:00,303
ORD18417,U842,R153,2026-04-17 19:36:00,590
ORD18418,U662,R26,2026-04-17 16:00:00,301
ORD18419,U661,R40,2026-04-17 17:32:00,252
ORD18420,U29,R81,2026-04-17 18:01:00,233
ORD18421,U706,R28,2026-04-17 18:31:00,414
ORD18422,U718,R26,2026-04-17 13:00:00,604
ORD18423,U699,R120,2026-04-17 14:53:00,349
ORD18424,U632,R99,2026-04-17 16:31:00,161
ORD18425,U166,R81,2026-04-17 18:31:00,693
ORD18426,U73,R44,2026-04-17 11:16:00,627
ORD18427,U601,R73,2026-04-17 12:55:00,790
ORD18428,U416,R91,2026-04-17 16:29:00,516
ORD18429,U73,R25,2026-04-17 18:13:00,233
ORD18430,U739,R60,2026-04-17 13:01:00,658
ORD18431,U573,R81,2026-04-17 13:06:00,731
ORD18432,U454,R97,2026-04-17 13:51:00,251
ORD18433,U554,R82,2026-04-17 17:21:00,193
ORD18434,U664,R59,2026-04-17 13:25:00,786
ORD18435,U168,R71,2026-04-17 11:54:00,765
ORD18436,U325,R101,2026-04-17 11:40:00,753
ORD18437,U398,R47,2026-04-17 10:56:00,387
ORD18438,U129,R200,2026-04-17 15:51:00,214
ORD18439,U673,R134,2026-04-17 13:09:00,463
ORD18440,U847,R193,2026-04-17 15:28:00,550
ORD18441,U316,R37,2026-04-17 10:32:00,764
ORD18442,U546,R153,2026-04-17 16:38:00,647
ORD18443,U630,R162,2026-04-17 12:23:00,724
ORD18444,U569,R125,2026-04-17 12:16:00,391
ORD18445,U531,R62,2026-04-17 12:17:00,245
ORD18446,U125,R142,2026-04-17 14:50:00,289
ORD18447,U442,R38,2026-04-17 16:30:00,791
ORD18448,U266,R103,2026-04-17 12:18:00,144
ORD18449,U612,R4,2026-04-17 10:27:00,698
ORD18450,U82,R157,2026-04-17 16:16:00,441
ORD18451,U711,R162,2026-04-17 10:35:00,676
ORD18452,U346,R65,2026-04-17 17:08:00,292
ORD18453,U302,R134,2026-04-17 13:49:00,315
ORD18454,U976,R152,2026-04-17 10:33:00,742
ORD18455,U13,R87,2026-04-17 15:07:00,547
ORD18456,U342,R165,2026-04-17 11:01:00,326
ORD18457,U789,R82,2026-04-17 16:40:00,790
ORD18458,U531,R140,2026-04-17 18:00:00,230
ORD18459,U284,R102,2026-04-17 15:06:00,614
ORD18460,U39,R164,2026-04-17 15:48:00,322
ORD18461,U482,R13,2026-04-17 12:37:00,442
ORD18462,U76,R64,2026-04-17 19:12:00,771
ORD18463,U247,R26,2026-04-17 11:24:00,201
ORD18464,U567,R32,2026-04-17 19:56:00,565
ORD18465,U452,R111,2026-04-17 12:04:00,526
ORD18466,U487,R115,2026-04-17 16:57:00,337
ORD18467,U435,R143,2026-04-17 17:19:00,441
ORD18468,U287,R150,2026-04-17 13:10:00,697
ORD18469,U684,R119,2026-04-17 19:17:00,595
ORD18470,U889,R49,2026-04-17 17:54:00,569
ORD18471,U66,R160,2026-04-17 10:59:00,582
ORD18472,U793,R12,2026-04-17 17:15:00,697
ORD18473,U602,R108,2026-04-17 14:28:00,107
ORD18474,U117,R55,2026-04-17 17:10:00,540
ORD18475,U661,R93,2026-04-17 10:29:00,370
ORD18476,U456,R46,2026-04-17 18:21:00,382
ORD18477,U633,R150,2026-04-17 11:12:00,531
ORD18478,U748,R122,2026-04-17 17:51:00,546
ORD18479,U224,R35,2026-04-17 19:31:00,394
ORD18480,U150,R60,2026-04-17 11:14:00,788
ORD18481,U162,R35,2026-04-17 18:49:00,421
ORD18482,U983,R116,2026-04-17 13:59:00,505
ORD18483,U758,R150,2026-04-17 17:45:00,225
ORD18484,U623,R69,2026-04-17 16:31:00,325
ORD18485,U23,R112,2026-04-17 16:47:00,698
ORD18486,U456,R111,2026-04-17 16:10:00,535
ORD18487,U7,R152,2026-04-17 16:34:00,166
ORD18488,U372,R128,2026-04-17 17:06:00,704
ORD18489,U492,R65,2026-04-17 14:35:00,160
ORD18490,U631,R195,2026-04-17 17:56:00,261
ORD18491,U740,R107,2026-04-17 16:43:00,322
ORD18492,U30,R161,2026-04-17 17:38:00,715
ORD18493,U979,R87,2026-04-17 14:00:00,428
ORD18494,U588,R165,2026-04-17 20:00:00,712
ORD18495,U861,R155,2026-04-17 19:14:00,759
ORD18496,U907,R59,2026-04-17 15:02:00,754
ORD18497,U278,R134,2026-04-17 17:56:00,658
ORD18498,U682,R53,2026-04-17 15:34:00,521
ORD18499,U296,R83,2026-04-17 11:49:00,789
ORD18500,U258,R21,2026-04-17 16:22:00,235
ORD18501,U639,R150,2026-04-17 17:07:00,366
ORD18502,U419,R57,2026-04-17 18:19:00,683
ORD18503,U585,R29,2026-04-17 17:28:00,376
ORD18504,U130,R78,2026-04-17 17:42:00,439
ORD18505,U111,R175,2026-04-17 14:44:00,282
ORD18506,U19,R96,2026-04-17 13:42:00,340
ORD18507,U168,R27,2026-04-17 15:56:00,641
ORD18508,U472,R132,2026-04-17 15:46:00,389
ORD18509,U747,R104,2026-04-17 14:43:00,680
ORD18510,U980,R88,2026-04-17 17:41:00,318
ORD18511,U352,R157,2026-04-17 16:35:00,667
ORD18512,U22,R35,2026-04-17 10:04:00,352
ORD18513,U553,R75,2026-04-17 10:46:00,491
ORD18514,U881,R155,2026-04-17 17:16:00,193
ORD18515,U211,R86,2026-04-17 17:54:00,645
ORD18516,U576,R107,2026-04-17 13:40:00,570
ORD18517,U927,R1,2026-04-17 14:34:00,789
ORD18518,U463,R95,2026-04-17 14:29:00,496
ORD18519,U881,R120,2026-04-17 18:40:00,749
ORD18520,U1000,R171,2026-04-17 14:46:00,743
ORD18521,U64,R188,2026-04-17 10:22:00,440
ORD18522,U915,R62,2026-04-17 18:52:00,408
ORD18523,U783,R36,2026-04-17 17:45:00,771
ORD18524,U61,R196,2026-04-17 17:33:00,566
ORD18525,U54,R186,2026-04-17 15:38:00,595
ORD18526,U526,R93,2026-04-17 11:42:00,594
ORD18527,U602,R105,2026-04-17 15:38:00,261
ORD18528,U175,R93,2026-04-17 13:13:00,275
ORD18529,U946,R116,2026-04-17 18:14:00,395
ORD18530,U856,R50,2026-04-17 11:54:00,547
ORD18531,U221,R185,2026-04-17 13:58:00,203
ORD18532,U128,R2,2026-04-17 18:37:00,559
ORD18533,U170,R119,2026-04-17 20:00:00,593
ORD18534,U534,R19,2026-04-17 18:56:00,157
ORD18535,U203,R19,2026-04-17 12:19:00,247
ORD18536,U495,R131,2026-04-17 17:57:00,665
ORD18537,U314,R87,2026-04-17 14:17:00,234
ORD18538,U645,R184,2026-04-17 15:14:00,319
ORD18539,U48,R37,2026-04-17 18:00:00,296
ORD18540,U668,R127,2026-04-17 16:48:00,555
ORD18541,U868,R153,2026-04-17 12:20:00,643
ORD18542,U520,R31,2026-04-17 19:02:00,747
ORD18543,U930,R18,2026-04-17 11:35:00,553
ORD18544,U680,R192,2026-04-17 17:27:00,395
ORD18545,U717,R24,2026-04-17 11:26:00,432
ORD18546,U483,R30,2026-04-17 13:05:00,374
ORD18547,U983,R135,2026-04-17 16:49:00,389
ORD18548,U921,R131,2026-04-17 13:06:00,482
ORD18549,U994,R48,2026-04-17 13:49:00,593
ORD18550,U334,R96,2026-04-17 12:56:00,162
ORD18551,U152,R72,2026-04-17 12:49:00,736
ORD18552,U534,R80,2026-04-17 11:11:00,492
ORD18553,U603,R93,2026-04-17 15:29:00,455
ORD18554,U796,R97,2026-04-17 19:07:00,211
ORD18555,U439,R63,2026-04-17 15:55:00,642
ORD18556,U518,R142,2026-04-17 17:43:00,359
ORD18557,U172,R104,2026-04-17 18:33:00,749
ORD18558,U160,R67,2026-04-17 12:35:00,659
ORD18559,U348,R168,2026-04-17 18:40:00,394
ORD18560,U729,R45,2026-04-17 16:24:00,159
ORD18561,U126,R36,2026-04-17 12:39:00,239
ORD18562,U494,R25,2026-04-17 12:16:00,497
ORD18563,U209,R50,2026-04-17 18:30:00,745
ORD18564,U453,R135,2026-04-17 14:00:00,732
ORD18565,U261,R62,2026-04-17 14:38:00,116
ORD18566,U381,R137,2026-04-17 13:03:00,728
ORD18567,U918,R125,2026-04-17 12:17:00,507
ORD18568,U274,R188,2026-04-17 11:53:00,202
ORD18569,U144,R156,2026-04-17 14:36:00,360
ORD18570,U71,R13,2026-04-17 13:34:00,564
ORD18571,U444,R1,2026-04-17 18:34:00,526
ORD18572,U561,R157,2026-04-17 13:09:00,230
ORD18573,U600,R86,2026-04-17 15:59:00,777
ORD18574,U158,R78,2026-04-17 18:32:00,774
ORD18575,U168,R169,2026-04-17 15:43:00,721
ORD18576,U680,R12,2026-04-17 13:54:00,159
ORD18577,U625,R113,2026-04-17 17:16:00,476
ORD18578,U328,R51,2026-04-17 10:14:00,231
ORD18579,U746,R185,2026-04-17 11:37:00,116
ORD18580,U370,R99,2026-04-17 15:46:00,513
ORD18581,U886,R114,2026-04-17 15:27:00,285
ORD18582,U31,R38,2026-04-17 15:27:00,734
ORD18583,U245,R59,2026-04-17 10:05:00,750
ORD18584,U518,R37,2026-04-17 17:40:00,751
ORD18585,U302,R69,2026-04-17 15:06:00,447
ORD18586,U740,R6,2026-04-17 10:15:00,700
ORD18587,U437,R150,2026-04-17 19:37:00,544
ORD18588,U834,R73,2026-04-17 15:22:00,799
ORD18589,U762,R3,2026-04-17 13:01:00,131
ORD18590,U13,R168,2026-04-17 19:43:00,118
ORD18591,U959,R2,2026-04-17 13:10:00,410
ORD18592,U905,R124,2026-04-17 17:53:00,439
ORD18593,U204,R152,2026-04-17 18:30:00,380
ORD18594,U806,R191,2026-04-17 18:28:00,667
ORD18595,U589,R22,2026-04-17 19:31:00,162
ORD18596,U682,R31,2026-04-17 15:40:00,589
ORD18597,U614,R184,2026-04-17 15:50:00,277
ORD18598,U492,R131,2026-04-17 14:26:00,246
ORD18599,U139,R140,2026-04-17 18:09:00,492
ORD18600,U545,R84,2026-04-17 12:04:00,292
ORD18601,U455,R98,2026-04-17 17:14:00,736
ORD18602,U748,R60,2026-04-17 17:40:00,529
ORD18603,U847,R59,2026-04-17 15:03:00,716
ORD18604,U879,R13,2026-04-17 16:44:00,307
ORD18605,U434,R38,2026-04-17 15:11:00,169
ORD18606,U249,R93,2026-04-17 11:51:00,748
ORD18607,U917,R191,2026-04-17 11:00:00,342
ORD18608,U863,R176,2026-04-17 16:07:00,158
ORD18609,U693,R78,2026-04-17 18:43:00,432
ORD18610,U93,R153,2026-04-17 16:28:00,589
ORD18611,U524,R95,2026-04-17 16:20:00,245
ORD18612,U560,R52,2026-04-17 18:52:00,324
ORD18613,U106,R115,2026-04-17 17:02:00,324
ORD18614,U403,R75,2026-04-17 13:57:00,780
ORD18615,U830,R182,2026-04-17 15:30:00,603
ORD18616,U47,R40,2026-04-17 11:40:00,366
ORD18617,U497,R56,2026-04-17 17:01:00,356
ORD18618,U610,R160,2026-04-17 12:07:00,792
ORD18619,U385,R28,2026-04-17 17:58:00,662
ORD18620,U730,R173,2026-04-17 12:28:00,545
ORD18621,U474,R8,2026-04-17 16:41:00,446
ORD18622,U801,R91,2026-04-17 14:26:00,406
ORD18623,U517,R96,2026-04-17 17:18:00,107
ORD18624,U992,R141,2026-04-17 18:26:00,385
ORD18625,U256,R64,2026-04-17 18:04:00,285
ORD18626,U319,R64,2026-04-17 14:17:00,216
ORD18627,U538,R76,2026-04-17 11:50:00,741
ORD18628,U547,R50,2026-04-17 15:12:00,568
ORD18629,U570,R103,2026-04-17 19:13:00,314
ORD18630,U784,R156,2026-04-17 18:23:00,254
ORD18631,U489,R20,2026-04-17 17:48:00,719
ORD18632,U201,R87,2026-04-17 10:41:00,667
ORD18633,U21,R11,2026-04-17 13:14:00,341
ORD18634,U565,R199,2026-04-17 17:45:00,596
ORD18635,U273,R172,2026-04-17 15:53:00,356
ORD18636,U133,R181,2026-04-17 17:00:00,622
ORD18637,U527,R123,2026-04-17 17:37:00,520
ORD18638,U815,R81,2026-04-17 14:04:00,340
ORD18639,U974,R187,2026-04-17 17:14:00,432
ORD18640,U810,R84,2026-04-17 16:37:00,601
ORD18641,U248,R183,2026-04-17 19:40:00,512
ORD18642,U429,R96,2026-04-17 16:13:00,552
ORD18643,U900,R90,2026-04-17 10:36:00,108
ORD18644,U159,R79,2026-04-17 11:27:00,410
ORD18645,U55,R156,2026-04-17 13:18:00,185
ORD18646,U419,R18,2026-04-17 18:32:00,611
ORD18647,U134,R119,2026-04-17 13:25:00,124
ORD18648,U768,R5,2026-04-17 12:48:00,583
ORD18649,U384,R190,2026-04-17 10:15:00,313
ORD18650,U242,R178,2026-04-17 18:01:00,646
ORD18651,U447,R109,2026-04-17 14:20:00,667
ORD18652,U902,R132,2026-04-17 14:29:00,736
ORD18653,U638,R48,2026-04-17 10:32:00,668
ORD18654,U179,R109,2026-04-17 12:44:00,446
ORD18655,U664,R120,2026-04-17 12:34:00,536
ORD18656,U276,R82,2026-04-17 11:30:00,243
ORD18657,U306,R12,2026-04-17 15:33:00,398
ORD18658,U947,R32,2026-04-17 17:30:00,102
ORD18659,U127,R60,2026-04-17 15:52:00,653
ORD18660,U766,R40,2026-04-17 10:31:00,496
ORD18661,U333,R156,2026-04-17 19:26:00,327
ORD18662,U490,R109,2026-04-17 13:49:00,440
ORD18663,U27,R160,2026-04-17 10:22:00,317
ORD18664,U39,R80,2026-04-17 15:13:00,539
ORD18665,U113,R155,2026-04-17 13:51:00,143
ORD18666,U225,R118,2026-04-17 18:14:00,358
ORD18667,U572,R11,2026-04-17 15:19:00,709
ORD18668,U33,R93,2026-04-17 13:10:00,580
ORD18669,U625,R20,2026-04-17 18:53:00,488
ORD18670,U72,R85,2026-04-17 12:55:00,357
ORD18671,U564,R115,2026-04-17 12:26:00,461
ORD18672,U479,R68,2026-04-17 10:38:00,503
ORD18673,U751,R112,2026-04-17 10:05:00,171
ORD18674,U210,R144,2026-04-17 10:49:00,137
ORD18675,U222,R186,2026-04-17 16:59:00,660
ORD18676,U454,R154,2026-04-17 11:58:00,623
ORD18677,U40,R96,2026-04-17 12:27:00,559
ORD18678,U187,R8,2026-04-17 17:28:00,612
ORD18679,U339,R63,2026-04-17 10:06:00,346
ORD18680,U473,R165,2026-04-17 13:40:00,550
ORD18681,U68,R98,2026-04-17 19:15:00,777
ORD18682,U846,R140,2026-04-17 17:12:00,499
ORD18683,U347,R93,2026-04-17 17:04:00,192
ORD18684,U785,R74,2026-04-17 16:32:00,185
ORD18685,U247,R20,2026-04-17 17:28:00,140
ORD18686,U725,R141,2026-04-17 12:47:00,784
ORD18687,U880,R98,2026-04-17 13:04:00,756
ORD18688,U484,R195,2026-04-17 13:07:00,202
ORD18689,U228,R61,2026-04-17 18:00:00,319
ORD18690,U681,R130,2026-04-17 12:49:00,394
ORD18691,U607,R87,2026-04-17 19:26:00,737
ORD18692,U966,R54,2026-04-17 19:22:00,602
ORD18693,U326,R180,2026-04-17 11:45:00,700
ORD18694,U55,R166,2026-04-17 10:22:00,327
ORD18695,U382,R180,2026-04-17 16:07:00,689
ORD18696,U216,R81,2026-04-17 19:55:00,645
ORD18697,U938,R114,2026-04-17 15:44:00,467
ORD18698,U593,R129,2026-04-17 13:02:00,492
ORD18699,U745,R155,2026-04-17 11:39:00,570
ORD18700,U669,R169,2026-04-17 14:20:00,640
ORD18701,U483,R180,2026-04-17 17:34:00,635
ORD18702,U113,R2,2026-04-17 19:32:00,790
ORD18703,U368,R150,2026-04-17 17:22:00,462
ORD18704,U395,R63,2026-04-17 19:31:00,484
ORD18705,U880,R93,2026-04-17 14:48:00,177
ORD18706,U111,R37,2026-04-17 18:02:00,317
ORD18707,U414,R185,2026-04-17 11:10:00,187
ORD18708,U206,R189,2026-04-17 14:21:00,533
ORD18709,U247,R5,2026-04-17 11:23:00,468
ORD18710,U73,R38,2026-04-17 10:24:00,478
ORD18711,U266,R61,2026-04-17 13:25:00,685
ORD18712,U453,R29,2026-04-17 14:51:00,225
ORD18713,U705,R126,2026-04-17 17:33:00,279
ORD18714,U285,R200,2026-04-17 14:01:00,772
ORD18715,U599,R153,2026-04-17 15:57:00,793
ORD18716,U366,R82,2026-04-17 18:25:00,404
ORD18717,U817,R82,2026-04-17 15:44:00,183
ORD18718,U834,R38,2026-04-17 12:43:00,195
ORD18719,U695,R167,2026-04-17 14:31:00,128
ORD18720,U2,R86,2026-04-17 11:27:00,599
ORD18721,U929,R59,2026-04-17 11:40:00,388
ORD18722,U451,R106,2026-04-17 13:32:00,767
ORD18723,U63,R27,2026-04-17 10:17:00,530
ORD18724,U12,R162,2026-04-17 14:29:00,307
ORD18725,U540,R99,2026-04-17 19:03:00,788
ORD18726,U88,R157,2026-04-17 10:21:00,166
ORD18727,U720,R91,2026-04-17 12:05:00,566
ORD18728,U359,R61,2026-04-17 18:52:00,624
ORD18729,U422,R8,2026-04-17 11:43:00,265
ORD18730,U307,R80,2026-04-17 19:50:00,389
ORD18731,U47,R27,2026-04-17 11:51:00,789
ORD18732,U116,R55,2026-04-17 15:53:00,287
ORD18733,U792,R199,2026-04-17 15:51:00,288
ORD18734,U913,R106,2026-04-17 17:02:00,512
ORD18735,U148,R108,2026-04-17 16:28:00,249
ORD18736,U605,R92,2026-04-17 17:32:00,574
ORD18737,U426,R195,2026-04-17 19:55:00,155
ORD18738,U521,R98,2026-04-17 10:36:00,288
ORD18739,U446,R137,2026-04-17 13:41:00,449
ORD18740,U413,R104,2026-04-17 15:40:00,231
ORD18741,U440,R17,2026-04-17 13:48:00,620
ORD18742,U198,R141,2026-04-17 18:31:00,442
ORD18743,U744,R199,2026-04-17 12:44:00,441
ORD18744,U21,R146,2026-04-17 19:48:00,127
ORD18745,U249,R82,2026-04-17 19:33:00,772
ORD18746,U293,R70,2026-04-17 10:16:00,710
ORD18747,U945,R48,2026-04-17 12:35:00,536
ORD18748,U16,R106,2026-04-17 17:36:00,744
ORD18749,U354,R44,2026-04-17 17:03:00,342
ORD18750,U964,R7,2026-04-17 12:17:00,302
ORD18751,U949,R137,2026-04-17 10:26:00,338
ORD18752,U785,R182,2026-04-17 11:35:00,401
ORD18753,U228,R71,2026-04-17 20:00:00,350
ORD18754,U124,R47,2026-04-17 19:59:00,540
ORD18755,U383,R147,2026-04-17 16:42:00,684
ORD18756,U725,R41,2026-04-17 11:11:00,518
ORD18757,U493,R125,2026-04-17 12:48:00,207
ORD18758,U843,R105,2026-04-17 19:41:00,400
ORD18759,U285,R13,2026-04-17 19:54:00,240
ORD18760,U969,R162,2026-04-17 18:29:00,677
ORD18761,U814,R60,2026-04-17 13:13:00,583
ORD18762,U994,R31,2026-04-17 19:01:00,271
ORD18763,U96,R189,2026-04-17 10:55:00,794
ORD18764,U250,R94,2026-04-17 19:19:00,202
ORD18765,U519,R149,2026-04-17 12:49:00,375
ORD18766,U118,R143,2026-04-17 11:34:00,756
ORD18767,U428,R28,2026-04-17 16:51:00,772
ORD18768,U927,R22,2026-04-17 16:00:00,252
ORD18769,U298,R65,2026-04-17 16:29:00,170
ORD18770,U875,R60,2026-04-17 10:16:00,457
ORD18771,U802,R162,2026-04-17 16:58:00,248
ORD18772,U110,R85,2026-04-17 17:47:00,495
ORD18773,U634,R107,2026-04-17 10:46:00,515
ORD18774,U955,R109,2026-04-17 10:47:00,645
ORD18775,U772,R59,2026-04-17 16:08:00,775
ORD18776,U930,R65,2026-04-17 17:58:00,571
ORD18777,U907,R167,2026-04-17 16:25:00,158
ORD18778,U136,R17,2026-04-17 11:58:00,334
ORD18779,U930,R161,2026-04-17 14:25:00,386
ORD18780,U146,R26,2026-04-17 17:37:00,709
ORD18781,U237,R200,2026-04-17 14:02:00,500
ORD18782,U654,R107,2026-04-17 18:54:00,708
ORD18783,U601,R151,2026-04-17 14:01:00,192
ORD18784,U596,R162,2026-04-17 19:23:00,753
ORD18785,U634,R94,2026-04-17 13:40:00,355
ORD18786,U1000,R105,2026-04-17 19:44:00,591
ORD18787,U30,R16,2026-04-17 12:19:00,410
ORD18788,U938,R21,2026-04-17 11:00:00,213
ORD18789,U175,R178,2026-04-17 14:03:00,598
ORD18790,U897,R137,2026-04-17 10:49:00,745
ORD18791,U810,R126,2026-04-17 10:13:00,721
ORD18792,U851,R107,2026-04-17 12:42:00,386
ORD18793,U493,R109,2026-04-17 19:30:00,114
ORD18794,U277,R177,2026-04-17 13:34:00,500
ORD18795,U964,R53,2026-04-17 19:55:00,345
ORD18796,U354,R120,2026-04-17 11:33:00,714
ORD18797,U635,R94,2026-04-17 14:53:00,712
ORD18798,U151,R179,2026-04-17 14:39:00,472
ORD18799,U429,R172,2026-04-17 17:04:00,612
ORD18800,U532,R161,2026-04-17 12:42:00,122
ORD18801,U690,R135,2026-04-17 17:55:00,798
ORD18802,U415,R41,2026-04-17 12:07:00,295
ORD18803,U229,R74,2026-04-17 15:33:00,581
ORD18804,U546,R85,2026-04-17 18:16:00,353
ORD18805,U941,R117,2026-04-17 10:43:00,151
ORD18806,U385,R168,2026-04-17 13:53:00,784
ORD18807,U786,R79,2026-04-17 18:04:00,714
ORD18808,U13,R142,2026-04-17 11:49:00,549
ORD18809,U637,R111,2026-04-17 12:10:00,431
ORD18810,U405,R119,2026-04-17 14:46:00,473
ORD18811,U420,R148,2026-04-17 18:19:00,214
ORD18812,U378,R16,2026-04-17 10:01:00,469
ORD18813,U852,R116,2026-04-17 13:28:00,715
ORD18814,U157,R127,2026-04-17 13:58:00,229
ORD18815,U574,R145,2026-04-17 19:15:00,322
ORD18816,U898,R113,2026-04-17 18:00:00,158
ORD18817,U787,R152,2026-04-17 16:15:00,448
ORD18818,U721,R141,2026-04-17 12:12:00,631
ORD18819,U20,R156,2026-04-17 18:24:00,293
ORD18820,U286,R143,2026-04-17 11:12:00,177
ORD18821,U956,R70,2026-04-17 18:08:00,471
ORD18822,U240,R88,2026-04-17 19:15:00,118
ORD18823,U233,R9,2026-04-17 18:48:00,551
ORD18824,U310,R108,2026-04-17 18:03:00,709
ORD18825,U897,R187,2026-04-17 18:56:00,609
ORD18826,U177,R105,2026-04-17 10:57:00,478
ORD18827,U6,R123,2026-04-17 11:00:00,773
ORD18828,U28,R82,2026-04-17 13:06:00,684
ORD18829,U753,R148,2026-04-17 16:42:00,505
ORD18830,U181,R19,2026-04-17 19:04:00,697
ORD18831,U748,R72,2026-04-17 13:35:00,480
ORD18832,U322,R191,2026-04-17 19:10:00,800
ORD18833,U490,R114,2026-04-17 12:13:00,321
ORD18834,U734,R70,2026-04-17 13:52:00,171
ORD18835,U358,R178,2026-04-17 12:31:00,754
ORD18836,U324,R17,2026-04-17 15:06:00,363
ORD18837,U511,R121,2026-04-17 12:30:00,618
ORD18838,U506,R131,2026-04-17 18:13:00,412
ORD18839,U537,R85,2026-04-17 19:07:00,376
ORD18840,U548,R32,2026-04-17 10:34:00,293
ORD18841,U344,R138,2026-04-17 15:58:00,169
ORD18842,U79,R173,2026-04-17 16:53:00,333
ORD18843,U764,R7,2026-04-17 18:59:00,199
ORD18844,U10,R165,2026-04-17 12:13:00,701
ORD18845,U975,R35,2026-04-17 14:11:00,637
ORD18846,U217,R177,2026-04-17 15:18:00,439
ORD18847,U98,R38,2026-04-17 15:52:00,557
ORD18848,U501,R136,2026-04-17 17:26:00,423
ORD18849,U38,R86,2026-04-17 13:01:00,638
ORD18850,U285,R72,2026-04-17 11:08:00,797
ORD18851,U993,R69,2026-04-17 14:02:00,459
ORD18852,U929,R121,2026-04-17 11:52:00,134
ORD18853,U624,R161,2026-04-17 16:19:00,537
ORD18854,U456,R141,2026-04-17 11:00:00,720
ORD18855,U905,R25,2026-04-17 16:12:00,437
ORD18856,U835,R160,2026-04-17 10:00:00,524
ORD18857,U557,R45,2026-04-17 16:59:00,704
ORD18858,U860,R192,2026-04-17 14:24:00,181
ORD18859,U586,R75,2026-04-17 19:14:00,796
ORD18860,U163,R30,2026-04-17 15:30:00,183
ORD18861,U547,R35,2026-04-17 16:51:00,512
ORD18862,U963,R33,2026-04-17 10:38:00,128
